Station name,FOSSEBRIDGE,,,,
Station number,0630TH,,,,
External number,---,,,,
River,River Coln,,,,
Operator,---,,,,
NGR,SP0801511237,,,,
Easting,408015,,,,
Northing,211237,,,,
Parameter-name,FQ [Flow],,,,
Parameter Type,Flow,,,,
Time series name,THM/0630TH/FQ/WDay.Mean,,,,
Time series unit,m?/s,,,,
Time level,Daily,,,,
Time series type,Other,,,,
Equidistant time series,yes,,,,
Time series value distance,1 day,,,,
Time series quality,Production,,,,
Time series measuring method,---,,,,
Period of record in file: 01/01/1980 09:00:00 to 08/01/2021 09:00:00,,,,,
Quality code description, G = good; E = estimated; S = suspect; U = unchecked; M = missing; C = complete; I = incomplete; Ed = edited; WR = within rating; NR = no rating; EX> = extrapolated upper part; EX< = extrapolated lower part; BL> = beyond upper limit; BL< = beyond lower limit; MH = weir modular (head); NH = weir non modular (head); EH = weir extremely non modular (head); MT = weir modular (tail); NT = weir non modular (tail); ET = weir extremely non modular (tail); MC = weir modular (crest); NC = weir non modular (crest); EC = weir extremely non modular (crest); -H = weir head only; RAS = rastered time stamp; A = apportioned/interpolated; D = dry; SN = snow; T = trace,,,,
Time stamp,Value[m?/s],State of value,Interpolation,valid[%],invalid[%]
27/08/2017,0.057,G;C,103,100,0
28/08/2017,0.058,G;C,103,100,0
29/08/2017,0.061,G;C,103,100,0
30/08/2017,0.055,G;C,103,100,0
31/08/2017,0.055,G;C,103,100,0
01/09/2017,0.052,G;C,103,100,0
02/09/2017,0.051,G;C,103,100,0
03/09/2017,0.071,G;C,103,100,0
04/09/2017,0.065,G;C,103,100,0
05/09/2017,0.067,G;C,103,100,0
06/09/2017,0.067,G;C,103,100,0
07/09/2017,0.075,G;C,103,100,0
08/09/2017,0.082,G;C,103,100,0
09/09/2017,0.08,G;C,103,100,0
10/09/2017,0.085,G;C,103,100,0
11/09/2017,0.08,G;C,103,100,0
12/09/2017,0.083,G;C,103,100,0
13/09/2017,0.072,G;C,103,100,0
14/09/2017,0.073,G;C,103,100,0
15/09/2017,0.076,G;C,103,100,0
16/09/2017,0.077,G;C,103,100,0
17/09/2017,0.08,G;C,103,100,0
18/09/2017,0.079,G;C,103,100,0
19/09/2017,0.081,G;C,103,100,0
20/09/2017,0.084,G;C,103,100,0
21/09/2017,0.084,G;C,103,100,0
22/09/2017,0.081,G;C,103,100,0
23/09/2017,0.077,G;C,103,100,0
24/09/2017,0.082,G;C,103,100,0
25/09/2017,0.088,G;C,103,100,0
26/09/2017,0.092,G;C,103,100,0
27/09/2017,0.087,G;C,103,100,0
28/09/2017,0.087,G;C,103,100,0
29/09/2017,0.087,G;C,103,100,0
30/09/2017,0.091,G;C,103,100,0
01/10/2017,0.088,G;C,103,100,0
02/10/2017,0.081,G;C,103,100,0
03/10/2017,0.064,G;C,103,100,0
04/10/2017,0.06,G;C,103,100,0
05/10/2017,0.068,G;C,103,100,0
06/10/2017,0.077,G;C,103,100,0
07/10/2017,0.073,G;C,103,100,0
08/10/2017,0.058,G;C,103,100,0
09/10/2017,0.072,G;C,103,100,0
10/10/2017,0.07,G;C,103,100,0
11/10/2017,0.045,G;C,103,100,0
12/10/2017,0.059,G;C,103,100,0
13/10/2017,0.054,G;C,103,100,0
14/10/2017,0.075,G;C,103,100,0
15/10/2017,0.078,G;C,103,100,0
16/10/2017,0.065,G;C,103,100,0
17/10/2017,0.064,G;C,103,100,0
18/10/2017,0.06,G;C,103,100,0
19/10/2017,0.08,G;C,103,100,0
20/10/2017,0.089,G;C,103,100,0
21/10/2017,0.091,G;C,103,100,0
22/10/2017,0.091,G;C,103,100,0
23/10/2017,0.085,G;C,103,100,0
24/10/2017,0.08,G;C,103,100,0
25/10/2017,0.068,G;C,103,100,0
26/10/2017,0.073,G;C,103,100,0
27/10/2017,0.08,G;C,103,100,0
28/10/2017,0.078,G;C,103,100,0
29/10/2017,0.079,G;C,103,100,0
30/10/2017,0.079,G;C,103,100,0
31/10/2017,0.077,G;C,103,100,0
01/11/2017,0.078,G;C,103,100,0
02/11/2017,0.077,G;C,103,100,0
03/11/2017,0.078,G;C,103,100,0
04/11/2017,0.081,G;C,103,100,0
05/11/2017,0.085,G;C,103,100,0
06/11/2017,0.084,G;C,103,100,0
07/11/2017,0.096,G;C,103,100,0
08/11/2017,0.11,G;C,103,100,0
09/11/2017,0.107,G;C,103,100,0
10/11/2017,0.111,G;C,103,100,0
11/11/2017,0.118,G;C,103,100,0
12/11/2017,0.123,G;C,103,100,0
13/11/2017,0.122,G;C,103,100,0
14/11/2017,0.12,G;C,103,100,0
15/11/2017,0.122,G;C,103,100,0
16/11/2017,0.124,G;C,103,100,0
17/11/2017,0.125,G;C,103,100,0
18/11/2017,0.137,G;C,103,100,0
19/11/2017,0.143,G;C,103,100,0
20/11/2017,0.143,G;C,103,100,0
21/11/2017,0.143,G;C,103,100,0
22/11/2017,0.148,G;C,103,100,0
23/11/2017,0.164,G;C,103,100,0
24/11/2017,0.162,G;C,103,100,0
25/11/2017,0.159,G;C,103,100,0
26/11/2017,0.163,G;C,103,100,0
27/11/2017,0.167,G;C,103,100,0
28/11/2017,0.17,G;C,103,100,0
29/11/2017,0.168,G;C,103,100,0
30/11/2017,0.167,G;C,103,100,0
01/12/2017,0.167,G;C,103,100,0
02/12/2017,0.167,G;C,103,100,0
03/12/2017,0.169,G;C,103,100,0
04/12/2017,0.17,G;C,103,100,0
05/12/2017,0.17,G;C,103,100,0
06/12/2017,0.177,G;C,103,100,0
07/12/2017,0.184,G;C,103,100,0
08/12/2017,0.182,G;C,103,100,0
09/12/2017,0.181,G;C,103,100,0
10/12/2017,0.188,G;C,103,100,0
11/12/2017,0.178,G;C,103,100,0
12/12/2017,0.183,G;C,103,100,0
13/12/2017,0.223,G;C,103,100,0
14/12/2017,0.242,G;C,103,100,0
15/12/2017,0.246,G;C,103,100,0
16/12/2017,0.244,G;C,103,100,0
17/12/2017,0.252,G;C,103,100,0
18/12/2017,0.252,G;C,103,100,0
19/12/2017,0.262,G;C,103,100,0
20/12/2017,0.258,G;C,103,100,0
21/12/2017,0.262,G;C,103,100,0
22/12/2017,0.265,G;C,103,100,0
23/12/2017,0.266,G;C,103,100,0
24/12/2017,0.267,G;C,103,100,0
25/12/2017,0.29,G;C,103,100,0
26/12/2017,0.36,G;C,103,100,0
27/12/2017,0.428,G;C,103,100,0
28/12/2017,0.486,G;C,103,100,0
29/12/2017,0.667,G;C,103,100,0
30/12/2017,0.683,G;C,103,100,0
31/12/2017,0.788,G;C,103,100,0
01/01/2018,0.922,G;C,103,100,0
02/01/2018,0.962,G;C,103,100,0
03/01/2018,1.03,G;C,103,100,0
04/01/2018,0.926,G;C,103,100,0
05/01/2018,0.986,G;C,103,100,0
06/01/2018,1.08,G;C,103,100,0
07/01/2018,1.05,G;C,103,100,0
08/01/2018,0.995,G;C,103,100,0
09/01/2018,1.03,G;C,103,100,0
10/01/2018,0.922,G;C,103,100,0
11/01/2018,0.816,G;C,103,100,0
12/01/2018,0.78,G;C,103,100,0
13/01/2018,0.764,G;C,103,100,0
14/01/2018,0.706,G;C,103,100,0
15/01/2018,0.754,G;C,103,100,0
16/01/2018,0.66,G;C,103,100,0
17/01/2018,0.671,G;C,103,100,0
18/01/2018,0.635,G;C,103,100,0
19/01/2018,0.634,G;C,103,100,0
20/01/2018,0.703,G;C,103,100,0
21/01/2018,0.9,G;C,103,100,0
22/01/2018,0.861,G;C,103,100,0
23/01/2018,0.901,G;C,103,100,0
24/01/2018,1.02,G;C,103,100,0
25/01/2018,0.973,G;C,103,100,0
26/01/2018,1.02,G;C,103,100,0
27/01/2018,1.03,G;C,103,100,0
28/01/2018,1.05,G;C,103,100,0
29/01/2018,1.15,G;C,103,100,0
30/01/2018,1.13,G;C,103,100,0
31/01/2018,1.16,G;C,103,100,0
01/02/2018,1.14,G;C,103,100,0
02/02/2018,1.13,G;C,103,100,0
03/02/2018,1.13,G;C,103,100,0
04/02/2018,1.11,G;C,103,100,0
05/02/2018,1.08,G;C,103,100,0
06/02/2018,1.05,G;C,103,100,0
07/02/2018,1.02,G;C,103,100,0
08/02/2018,1.05,G;C,103,100,0
09/02/2018,1.04,G;C,103,100,0
10/02/2018,1.03,G;C,103,100,0
11/02/2018,0.934,G;C,103,100,0
12/02/2018,0.876,G;C,103,100,0
13/02/2018,0.904,G;C,103,100,0
14/02/2018,0.926,G;C,103,100,0
15/02/2018,0.922,G;C,103,100,0
16/02/2018,0.938,G;C,103,100,0
17/02/2018,0.893,G;C,103,100,0
18/02/2018,0.893,G;C,103,100,0
19/02/2018,0.895,G;C,103,100,0
20/02/2018,0.852,G;C,103,100,0
21/02/2018,0.808,G;C,103,100,0
22/02/2018,0.762,G;C,103,100,0
23/02/2018,0.739,G;C,103,100,0
24/02/2018,0.716,G;C,103,100,0
25/02/2018,0.789,G;C,103,100,0
26/02/2018,0.831,G;C,103,100,0
27/02/2018,0.791,G;C,103,100,0
28/02/2018,0.755,G;C,103,100,0
01/03/2018,0.726,G;C,103,100,0
02/03/2018,0.696,G;C,103,100,0
03/03/2018,0.784,G;C,103,100,0
04/03/2018,0.899,G;C,103,100,0
05/03/2018,0.863,G;C,103,100,0
06/03/2018,0.798,G;C,103,100,0
07/03/2018,0.754,G;C,103,100,0
08/03/2018,0.74,G;C,103,100,0
09/03/2018,0.965,G;C,103,100,0
10/03/2018,1.21,G;C,103,100,0
11/03/2018,1.2,G;C,103,100,0
12/03/2018,1.25,G;C,103,100,0
13/03/2018,1.25,G;C,103,100,0
14/03/2018,1.29,G;C,103,100,0
15/03/2018,1.29,G;C,103,100,0
16/03/2018,1.26,G;C,103,100,0
17/03/2018,1.34,G;C,103,100,0
18/03/2018,1.35,G;C,103,100,0
19/03/2018,1.3,G;C,103,100,0
20/03/2018,1.3,G;C,103,100,0
21/03/2018,1.25,G;C,103,100,0
22/03/2018,1.33,G;C,103,100,0
23/03/2018,1.29,G;C,103,100,0
24/03/2018,1.23,G;C,103,100,0
25/03/2018,1.28,G;C,103,100,0
26/03/2018,1.3,G;C,103,100,0
27/03/2018,1.25,G;C,103,100,0
28/03/2018,1.24,G;C,103,100,0
29/03/2018,1.4,G;C,103,100,0
30/03/2018,1.34,G;C,103,100,0
31/03/2018,1.29,G;C,103,100,0
01/04/2018,1.42,G;C,103,100,0
02/04/2018,1.54,G;C,103,100,0
03/04/2018,1.54,G;C,103,100,0
04/04/2018,1.68,G;C,103,100,0
05/04/2018,1.61,G;C,103,100,0
06/04/2018,1.68,G;C,103,100,0
07/04/2018,1.91,G;C,103,100,0
08/04/2018,2.1,G;C,103,100,0
09/04/2018,2.14,G;C,103,100,0
10/04/2018,2.04,G;C,103,100,0
11/04/2018,1.98,G;C,103,100,0
12/04/2018,1.95,G;C,103,100,0
13/04/2018,1.89,G;C,103,100,0
14/04/2018,1.85,G;C,103,100,0
15/04/2018,1.84,G;C,103,100,0
16/04/2018,1.8,G;C,103,100,0
17/04/2018,1.76,G;C,103,100,0
18/04/2018,1.71,G;C,103,100,0
19/04/2018,1.65,G;C,103,100,0
20/04/2018,1.62,G;C,103,100,0
21/04/2018,1.59,G;C,103,100,0
22/04/2018,1.55,G;C,103,100,0
23/04/2018,1.5,G;C,103,100,0
24/04/2018,1.48,G;C,103,100,0
25/04/2018,1.45,G;C,103,100,0
26/04/2018,1.42,G;C,103,100,0
27/04/2018,1.43,G;C,103,100,0
28/04/2018,1.36,G;C,103,100,0
29/04/2018,1.33,G;C,103,100,0
30/04/2018,1.3,G;C,103,100,0
01/05/2018,1.29,G;C,103,100,0
02/05/2018,1.3,G;C,103,100,0
03/05/2018,1.25,G;C,103,100,0
04/05/2018,1.18,G;C,103,100,0
05/05/2018,1.14,G;C,103,100,0
06/05/2018,1.11,G;C,103,100,0
07/05/2018,1.08,G;C,103,100,0
08/05/2018,1.04,G;C,103,100,0
09/05/2018,1.01,G;C,103,100,0
10/05/2018,0.952,G;C,103,100,0
11/05/2018,0.938,G;C,103,100,0
12/05/2018,0.897,G;C,103,100,0
13/05/2018,0.867,G;C,103,100,0
14/05/2018,0.824,G;C,103,100,0
15/05/2018,0.775,G;C,103,100,0
16/05/2018,0.736,G;C,103,100,0
17/05/2018,0.726,G;C,103,100,0
18/05/2018,0.694,G;C,103,100,0
19/05/2018,0.673,G;C,103,100,0
20/05/2018,0.651,G;C,103,100,0
21/05/2018,0.633,G;C,103,100,0
22/05/2018,0.595,G;C,103,100,0
23/05/2018,0.59,G;C,103,100,0
24/05/2018,0.62,G;C,103,100,0
25/05/2018,0.712,G;C,103,100,0
26/05/2018,0.632,G;C,103,100,0
27/05/2018,0.64,G;C,103,100,0
28/05/2018,0.577,G;C,103,100,0
29/05/2018,0.58,G;C,103,100,0
30/05/2018,0.674,G;C,103,100,0
31/05/2018,0.663,G;C,103,100,0
01/06/2018,0.67,G;C,103,100,0
02/06/2018,0.561,G;C,103,100,0
03/06/2018,0.461,G;C,103,100,0
04/06/2018,0.408,G;C,103,100,0
05/06/2018,0.401,G;C,103,100,0
06/06/2018,0.382,G;C,103,100,0
07/06/2018,0.379,G;C,103,100,0
08/06/2018,0.364,G;C,103,100,0
09/06/2018,0.364,G;C,103,100,0
10/06/2018,0.36,G;C,103,100,0
11/06/2018,0.353,G;C,103,100,0
12/06/2018,0.354,G;C,103,100,0
13/06/2018,0.358,G;C,103,100,0
14/06/2018,0.358,G;C,103,100,0
15/06/2018,0.358,G;C,103,100,0
16/06/2018,0.366,G;C,103,100,0
17/06/2018,0.366,G;C,103,100,0
18/06/2018,0.364,G;C,103,100,0
19/06/2018,0.365,G;C,103,100,0
20/06/2018,0.349,G;C,103,100,0
21/06/2018,0.336,G;C,103,100,0
22/06/2018,0.33,G;C,103,100,0
23/06/2018,0.323,G;C,103,100,0
24/06/2018,0.324,G;C,103,100,0
25/06/2018,0.317,G;C,103,100,0
26/06/2018,0.314,G;C,103,100,0
27/06/2018,0.311,G;C,103,100,0
28/06/2018,0.306,G;C,103,100,0
29/06/2018,0.289,G;C,103,100,0
30/06/2018,0.283,G;C,103,100,0
01/07/2018,0.279,G;C,103,100,0
02/07/2018,0.269,G;C,103,100,0
03/07/2018,0.263,G;C,103,100,0
04/07/2018,0.254,G;C,103,100,0
05/07/2018,0.241,G;C,103,100,0
06/07/2018,0.232,G;C,103,100,0
07/07/2018,0.227,G;C,103,100,0
08/07/2018,0.22,G;C,103,100,0
09/07/2018,0.22,G;C,103,100,0
10/07/2018,0.213,G;C,103,100,0
11/07/2018,0.208,G;C,103,100,0
12/07/2018,0.196,G;C,103,100,0
13/07/2018,0.194,G;C,103,100,0
14/07/2018,0.197,G;C,103,100,0
15/07/2018,0.185,G;C,103,100,0
16/07/2018,0.179,G;C,103,100,0
17/07/2018,0.171,G;C,103,100,0
18/07/2018,0.172,G;C,103,100,0
19/07/2018,0.17,G;C,103,100,0
20/07/2018,0.139,G;C,103,100,0
21/07/2018,0.149,G;C,103,100,0
22/07/2018,0.145,G;C,103,100,0
23/07/2018,0.144,G;C,103,100,0
24/07/2018,0.14,G;C,103,100,0
25/07/2018,0.138,G;C,103,100,0
26/07/2018,0.138,G;C,103,100,0
27/07/2018,0.141,G;C,103,100,0
28/07/2018,0.151,G;C,103,100,0
29/07/2018,0.166,G;C,103,100,0
30/07/2018,0.165,G;C,103,100,0
31/07/2018,0.159,G;C,103,100,0
01/08/2018,0.149,G;C,103,100,0
02/08/2018,0.147,G;C,103,100,0
03/08/2018,0.135,G;C,103,100,0
04/08/2018,0.133,G;C,103,100,0
05/08/2018,0.132,G;C,103,100,0
06/08/2018,0.134,G;C,103,100,0
07/08/2018,0.134,G;C,103,100,0
08/08/2018,0.13,G;C,103,100,0
09/08/2018,0.135,G;C,103,100,0
10/08/2018,0.151,G;C,103,100,0
11/08/2018,0.146,G;C,103,100,0
12/08/2018,0.153,G;C,103,100,0
13/08/2018,0.144,G;C,103,100,0
14/08/2018,0.138,G;C,103,100,0
15/08/2018,0.129,G;C,103,100,0
16/08/2018,0.142,G;C,103,100,0
17/08/2018,0.13,G;C,103,100,0
18/08/2018,0.127,G;C,103,100,0
19/08/2018,0.123,G;C,103,100,0
20/08/2018,0.117,G;C,103,100,0
21/08/2018,0.118,G;C,103,100,0
22/08/2018,0.117,G;C,103,100,0
23/08/2018,0.105,G;C,103,100,0
24/08/2018,0.105,G;C,103,100,0
25/08/2018,0.112,G;C,103,100,0
26/08/2018,0.126,G;C,103,100,0
27/08/2018,0.119,G;C,103,100,0
28/08/2018,0.101,G;C,103,100,0
29/08/2018,0.103,G;C,103,100,0
30/08/2018,0.096,G;C,103,100,0
31/08/2018,0.092,G;C,103,100,0
01/09/2018,0.092,G;C,103,100,0
02/09/2018,0.089,G;C,103,100,0
03/09/2018,0.09,G;C,103,100,0
04/09/2018,0.088,G;C,103,100,0
05/09/2018,0.091,G;C,103,100,0
06/09/2018,0.092,G;C,103,100,0
07/09/2018,0.095,G;C,103,100,0
08/09/2018,0.09,G;C,103,100,0
09/09/2018,0.089,G;C,103,100,0
10/09/2018,0.085,G;C,103,100,0
11/09/2018,0.082,G;C,103,100,0
12/09/2018,0.083,G;C,103,100,0
13/09/2018,0.083,G;C,103,100,0
14/09/2018,0.079,G;C,103,100,0
15/09/2018,0.077,G;C,103,100,0
16/09/2018,0.081,G;C,103,100,0
17/09/2018,0.085,G;C,103,100,0
18/09/2018,0.078,G;C,103,100,0
19/09/2018,0.079,G;C,103,100,0
20/09/2018,0.099,G;C,103,100,0
21/09/2018,0.105,G;C,103,100,0
22/09/2018,0.092,G;C,103,100,0
23/09/2018,0.098,G;C,103,100,0
24/09/2018,0.091,G;C,103,100,0
25/09/2018,0.077,G;C,103,100,0
26/09/2018,0.077,G;C,103,100,0
27/09/2018,0.073,G;C,103,100,0
28/09/2018,0.066,G;C,103,100,0
29/09/2018,0.066,G;C,103,100,0
30/09/2018,0.07,G;C,103,100,0
01/10/2018,0.068,G;C,103,100,0
02/10/2018,0.069,G;C,103,100,0
03/10/2018,0.065,G;C,103,100,0
04/10/2018,0.063,G;C,103,100,0
05/10/2018,0.064,G;C,103,100,0
06/10/2018,0.076,G;C,103,100,0
07/10/2018,0.081,G;C,103,100,0
08/10/2018,0.07,G;C,103,100,0
09/10/2018,0.062,G;C,103,100,0
10/10/2018,0.061,G;C,103,100,0
11/10/2018,0.061,G;C,103,100,0
12/10/2018,0.082,G;C,103,100,0
13/10/2018,0.093,G;C,103,100,0
14/10/2018,0.097,G;C,103,100,0
15/10/2018,0.11,G;C,103,100,0
16/10/2018,0.097,G;C,103,100,0
17/10/2018,0.083,G;C,103,100,0
18/10/2018,0.07,G;C,103,100,0
19/10/2018,0.063,G;C,103,100,0
20/10/2018,0.062,G;C,103,100,0
21/10/2018,0.06,G;C,103,100,0
22/10/2018,0.06,G;C,103,100,0
23/10/2018,0.056,G;C,103,100,0
24/10/2018,0.06,G;C,103,100,0
25/10/2018,0.058,G;C,103,100,0
26/10/2018,0.059,G;C,103,100,0
27/10/2018,0.063,G;C,103,100,0
28/10/2018,0.069,G;C,103,100,0
29/10/2018,0.027,G;C,103,100,0
30/10/2018,0.027,G;C,103,100,0
31/10/2018,0.028,G;C,103,100,0
01/11/2018,0.027,G;C,103,100,0
02/11/2018,0.028,G;C,103,100,0
03/11/2018,0.029,G;C,103,100,0
04/11/2018,0.037,G;C,103,100,0
05/11/2018,0.036,G;C,103,100,0
06/11/2018,0.037,G;C,103,100,0
07/11/2018,0.058,G;C,103,100,0
08/11/2018,0.081,G;C,103,100,0
09/11/2018,0.086,G;C,103,100,0
10/11/2018,0.106,G;C,103,100,0
11/11/2018,0.091,G;C,103,100,0
12/11/2018,0.078,G;C,103,100,0
13/11/2018,0.068,G;C,103,100,0
14/11/2018,0.062,G;C,103,100,0
15/11/2018,0.058,G;C,103,100,0
16/11/2018,0.053,G;C,103,100,0
17/11/2018,0.046,G;C,103,100,0
18/11/2018,0.045,G;C,103,100,0
19/11/2018,0.044,G;C,103,100,0
20/11/2018,0.043,G;C,103,100,0
21/11/2018,0.065,G;C,103,100,0
22/11/2018,0.053,G;C,103,100,0
23/11/2018,0.045,G;C,103,100,0
24/11/2018,0.052,G;C,103,100,0
25/11/2018,0.047,G;C,103,100,0
26/11/2018,0.047,G;C,103,100,0
27/11/2018,0.087,G;C,103,100,0
28/11/2018,0.13,G;C,103,100,0
29/11/2018,0.145,G;C,103,100,0
30/11/2018,0.146,G;C,103,100,0
01/12/2018,0.149,G;C,103,100,0
02/12/2018,0.158,G;C,103,100,0
03/12/2018,0.147,G;C,103,100,0
04/12/2018,0.154,G;C,103,100,0
05/12/2018,0.177,G;C,103,100,0
06/12/2018,0.188,G;C,103,100,0
07/12/2018,0.193,G;C,103,100,0
08/12/2018,0.2,G;C,103,100,0
09/12/2018,0.183,G;C,103,100,0
10/12/2018,0.186,G;C,103,100,0
11/12/2018,0.191,G;C,103,100,0
12/12/2018,0.19,G;C,103,100,0
13/12/2018,0.187,G;C,103,100,0
14/12/2018,0.186,G;C,103,100,0
15/12/2018,0.217,G;C,103,100,0
16/12/2018,0.224,G;C,103,100,0
17/12/2018,0.212,G;C,103,100,0
18/12/2018,0.249,G;C,103,100,0
19/12/2018,0.252,G;C,103,100,0
20/12/2018,0.263,G;C,103,100,0
21/12/2018,0.254,G;C,103,100,0
22/12/2018,0.26,G;C,103,100,0
23/12/2018,0.261,G;C,103,100,0
24/12/2018,0.259,G;C,103,100,0
25/12/2018,0.266,G;C,103,100,0
26/12/2018,0.271,G;C,103,100,0
27/12/2018,0.271,G;C,103,100,0
28/12/2018,0.279,G;C,103,100,0
29/12/2018,0.278,G;C,103,100,0
30/12/2018,0.278,G;C,103,100,0
31/12/2018,0.277,G;C,103,100,0
01/01/2019,0.273,G;C,103,100,0
02/01/2019,0.269,G;C,103,100,0
03/01/2019,0.27,G;C,103,100,0
04/01/2019,0.269,G;C,103,100,0
05/01/2019,0.273,G;C,103,100,0
06/01/2019,0.274,G;C,103,100,0
07/01/2019,0.276,G;C,103,100,0
08/01/2019,0.27,G;C,103,100,0
09/01/2019,0.268,G;C,103,100,0
10/01/2019,0.271,G;C,103,100,0
11/01/2019,0.272,G;C,103,100,0
12/01/2019,0.274,G;C,103,100,0
13/01/2019,0.272,G;C,103,100,0
14/01/2019,0.27,G;C,103,100,0
15/01/2019,0.272,G;C,103,100,0
16/01/2019,0.273,G;C,103,100,0
17/01/2019,0.268,G;C,103,100,0
18/01/2019,0.277,G;C,103,100,0
19/01/2019,0.28,G;C,103,100,0
20/01/2019,0.271,G;C,103,100,0
21/01/2019,0.274,G;C,103,100,0
22/01/2019,0.27,G;C,103,100,0
23/01/2019,0.267,G;C,103,100,0
24/01/2019,0.264,G;C,103,100,0
25/01/2019,0.259,G;C,103,100,0
26/01/2019,0.271,G;C,103,100,0
27/01/2019,0.262,G;C,103,100,0
28/01/2019,0.252,G;C,103,100,0
29/01/2019,0.253,G;C,103,100,0
30/01/2019,0.245,G;C,103,100,0
31/01/2019,0.246,G;C,103,100,0
01/02/2019,0.247,G;C,103,100,0
02/02/2019,0.231,G;C,103,100,0
03/02/2019,0.244,G;C,103,100,0
04/02/2019,0.266,G;C,103,100,0
05/02/2019,0.261,G;C,103,100,0
06/02/2019,0.265,G;C,103,100,0
07/02/2019,0.261,G;C,103,100,0
08/02/2019,0.282,G;C,103,100,0
09/02/2019,0.263,G;C,103,100,0
10/02/2019,0.254,G;C,103,100,0
11/02/2019,0.267,G;C,103,100,0
12/02/2019,0.276,G;C,103,100,0
13/02/2019,0.281,G;C,103,100,0
14/02/2019,0.28,G;C,103,100,0
15/02/2019,0.276,G;C,103,100,0
16/02/2019,0.292,G;C,103,100,0
17/02/2019,0.287,G;C,103,100,0
18/02/2019,0.288,G;C,103,100,0
19/02/2019,0.292,G;C,103,100,0
20/02/2019,0.285,G;C,103,100,0
21/02/2019,0.294,G;C,103,100,0
22/02/2019,0.299,G;C,103,100,0
23/02/2019,0.296,G;C,103,100,0
24/02/2019,0.291,G;C,103,100,0
25/02/2019,0.285,G;C,103,100,0
26/02/2019,0.288,G;C,103,100,0
27/02/2019,0.29,G;C,103,100,0
28/02/2019,0.293,G;C,103,100,0
01/03/2019,0.291,G;C,103,100,0
02/03/2019,0.289,G;C,103,100,0
03/03/2019,0.304,G;C,103,100,0
04/03/2019,0.284,G;C,103,100,0
05/03/2019,0.293,G;C,103,100,0
06/03/2019,0.311,G;C,103,100,0
07/03/2019,0.288,G;C,103,100,0
08/03/2019,0.287,G;C,103,100,0
09/03/2019,0.299,G;C,103,100,0
10/03/2019,0.285,G;C,103,100,0
11/03/2019,0.293,G;C,103,100,0
12/03/2019,0.305,G;C,103,100,0
13/03/2019,0.304,G;C,103,100,0
14/03/2019,0.39,G;C,103,100,0
15/03/2019,0.796,G;C,103,100,0
16/03/2019,0.716,G;C,103,100,0
17/03/2019,0.635,G;C,103,100,0
18/03/2019,0.471,G;C,103,100,0
19/03/2019,0.421,G;C,103,100,0
20/03/2019,0.426,G;C,103,100,0
21/03/2019,0.415,G;C,103,100,0
22/03/2019,0.404,G;C,103,100,0
23/03/2019,0.373,G;C,103,100,0
24/03/2019,0.343,G;C,103,100,0
25/03/2019,0.32,G;C,103,100,0
26/03/2019,0.307,G;C,103,100,0
27/03/2019,0.292,G;C,103,100,0
28/03/2019,0.288,G;C,103,100,0
29/03/2019,0.282,G;C,103,100,0
30/03/2019,0.278,G;C,103,100,0
31/03/2019,0.277,G;C,103,100,0
01/04/2019,0.281,G;C,103,100,0
02/04/2019,0.29,G;C,103,100,0
03/04/2019,0.283,G;C,103,100,0
04/04/2019,0.338,G;C,103,100,0
05/04/2019,0.296,G;C,103,100,0
06/04/2019,0.286,G;C,103,100,0
07/04/2019,0.286,G;C,103,100,0
08/04/2019,0.287,G;C,103,100,0
09/04/2019,0.287,G;C,103,100,0
10/04/2019,0.284,G;C,103,100,0
11/04/2019,0.281,G;C,103,100,0
12/04/2019,0.281,G;C,103,100,0
13/04/2019,0.279,G;C,103,100,0
14/04/2019,0.269,G;C,103,100,0
15/04/2019,0.266,G;C,103,100,0
16/04/2019,0.279,G;C,103,100,0
17/04/2019,0.269,G;C,103,100,0
18/04/2019,0.262,G;C,103,100,0
19/04/2019,0.269,G;C,103,100,0
20/04/2019,0.273,G;C,103,100,0
21/04/2019,0.264,G;C,103,100,0
22/04/2019,0.263,G;C,103,100,0
23/04/2019,0.263,G;C,103,100,0
24/04/2019,0.264,G;C,103,100,0
25/04/2019,0.266,G;C,103,100,0
26/04/2019,0.272,G;C,103,100,0
27/04/2019,0.26,G;C,103,100,0
28/04/2019,0.259,G;C,103,100,0
29/04/2019,0.261,G;C,103,100,0
30/04/2019,0.263,G;C,103,100,0
01/05/2019,0.265,G;C,103,100,0
02/05/2019,0.268,G;C,103,100,0
03/05/2019,0.266,G;C,103,100,0
04/05/2019,0.265,G;C,103,100,0
05/05/2019,0.264,G;C,103,100,0
06/05/2019,0.262,G;C,103,100,0
07/05/2019,0.277,G;C,103,100,0
08/05/2019,0.276,G;C,103,100,0
09/05/2019,0.271,G;C,103,100,0
10/05/2019,0.268,G;C,103,100,0
11/05/2019,0.259,G;C,103,100,0
12/05/2019,0.244,G;C,103,100,0
13/05/2019,0.234,G;C,103,100,0
14/05/2019,0.227,G;C,103,100,0
15/05/2019,0.219,G;C,103,100,0
16/05/2019,0.214,G;C,103,100,0
17/05/2019,0.211,G;C,103,100,0
18/05/2019,0.207,G;C,103,100,0
19/05/2019,0.205,G;C,103,100,0
20/05/2019,0.21,G;C,103,100,0
21/05/2019,0.195,G;C,103,100,0
22/05/2019,0.184,G;C,103,100,0
23/05/2019,0.177,G;C,103,100,0
24/05/2019,0.171,G;C,103,100,0
25/05/2019,0.167,G;C,103,100,0
